CountyName,StateName,FIPS,City,Metro,lat,lng,Year,BasePrice,HouseValue,prev_HouseValue,increase_base_pct,annual_increase,Rank_Annual,annual_value_category,Personal_Income_Raise,Population_Raise,Percapita_Income_Raise
ATLANTIC,NJ,,Ventnor City,"Atlantic City-Hammonton, NJ",39.47790545,-74.66040811,2021,157463.07692307694,217952.3076923077,174634.23076923078,38.0,25.0,161.5,Above 15 Percent,,,
ATLANTIC,NJ,34001.0,Ventnor City,"Atlantic City-Hammonton, NJ",39.47790545,-74.66040811,2022,157463.07692307694,243245.46153846153,217952.3076923077,54.0,12.0,197.0,Above 12 Percent,5.9,0.3,5.6
ATLANTIC,NJ,34001.0,Ventnor City,"Atlantic City-Hammonton, NJ",39.47790545,-74.66040811,2023,157463.07692307694,269034.6153846154,243245.46153846153,71.0,11.0,31.5,Above 10 Percent,-0.4,0.2,-0.6
ATLANTIC,NJ,34001.0,Ventnor City,"Atlantic City-Hammonton, NJ",39.47790545,-74.66040811,2024,157463.07692307694,283862.3076923077,269034.6153846154,80.0,6.0,78.0,Above 5 Percent,5.6,-0.1,5.6
AUGLAIZE,OH,,Saint Marys,"Wapakoneta, OH",40.56085701,-84.22168058,2020,155621.0,166504.5,155621.0,7.0,7.0,404.5,Above 5 Percent,,,
AUGLAIZE,OH,,Saint Marys,"Wapakoneta, OH",40.56085701,-84.22168058,2021,155621.0,190712.5,166504.5,23.0,15.0,449.5,No Increase,,,
AUGLAIZE,OH,39011.0,Saint Marys,"Wapakoneta, OH",40.56085701,-84.22168058,2022,155621.0,202499.5,190712.5,30.0,6.0,556.0,Above 5 Percent,8.6,-0.5,9.1
AUGLAIZE,OH,39011.0,Saint Marys,"Wapakoneta, OH",40.56085701,-84.22168058,2023,155621.0,210306.0,202499.5,35.0,4.0,352.5,Above 3 Percent,1.5,-0.7,2.2
AUGLAIZE,OH,39011.0,Saint Marys,"Wapakoneta, OH",40.56085701,-84.22168058,2024,155621.0,220819.0,210306.0,42.0,5.0,135.5,Above 5 Percent,6.4,0.2,6.1
AVERY,NC,,Banner Elk,"Boone, NC",36.07667708,-81.92267092,2020,139416.0,165870.0,139416.0,19.0,19.0,2.5,Above 15 Percent,,,
AVERY,NC,,Banner Elk,"Boone, NC",36.07667708,-81.92267092,2021,139416.0,248467.0,165870.0,78.0,50.0,5.5,Above 15 Percent,,,
AVERY,NC,37011.0,Banner Elk,"Boone, NC",36.07667708,-81.92267092,2022,139416.0,296639.0,248467.0,113.0,19.0,49.5,Above 15 Percent,9.3,-1.8,11.3
AVERY,NC,37011.0,Banner Elk,"Boone, NC",36.07667708,-81.92267092,2023,139416.0,298130.0,296639.0,114.0,1.0,526.0,1 Percent Increase,5.4,0.1,5.3
AVERY,NC,37011.0,Banner Elk,"Boone, NC",36.07667708,-81.92267092,2024,139416.0,286509.0,298130.0,106.0,-4.0,663.0,4 Percent Decrease,6.9,0.1,6.7
BALDWIN,AL,,Orange Beach,"Daphne-Fairhope-Foley, AL",30.72782468,-87.72274477,2020,266330.4,286739.0,266330.4,8.0,8.0,315.0,Above 8 Percent,,,
BALDWIN,AL,,Orange Beach,"Daphne-Fairhope-Foley, AL",30.72782468,-87.72274477,2021,266330.4,359717.4,286739.0,35.0,25.0,161.5,Above 15 Percent,,,
BALDWIN,AL,1003.0,Orange Beach,"Daphne-Fairhope-Foley, AL",30.72782468,-87.72274477,2022,266330.4,387336.4,359717.4,45.0,8.0,428.0,Above 8 Percent,13.5,2.7,10.6
BALDWIN,AL,1003.0,Orange Beach,"Daphne-Fairhope-Foley, AL",30.72782468,-87.72274477,2023,266330.4,391184.4,387336.4,47.0,1.0,526.0,1 Percent Increase,5.4,3.0,2.4
BALDWIN,AL,1003.0,Orange Beach,"Daphne-Fairhope-Foley, AL",30.72782468,-87.72274477,2024,266330.4,377210.0,391184.4,42.0,-4.0,663.0,4 Percent Decrease,8.8,2.8,5.8
BALTIMORE,MD,,Windsor Mill,"Baltimore-Columbia-Towson, MD",39.30522045,-76.61440436,2020,180258.17647058822,193447.23529411765,180258.17647058822,7.0,7.0,404.5,Above 5 Percent,,,
BALTIMORE,MD,,Windsor Mill,"Baltimore-Columbia-Towson, MD",39.30522045,-76.61440436,2021,180258.17647058822,210790.17647058822,193447.23529411765,17.0,9.0,667.0,Above 8 Percent,,,
